4.100000000000000000e+01;1.000000000000000000e+00;1.797430555555555642e+01
4.100000000000000000e+01;1.100000000000000000e+01;7.162280701754384893e+01
4.100000000000000000e+01;2.100000000000000000e+01;7.342675781250000000e+01
4.100000000000000000e+01;3.100000000000000000e+01;7.306851851851851620e+01
4.100000000000000000e+01;4.100000000000000000e+01;7.334765625000000000e+01
4.100000000000000000e+01;5.100000000000000000e+01;7.380436197916665719e+01
4.100000000000000000e+01;6.100000000000000000e+01;7.264085144927537385e+01
4.100000000000000000e+01;7.100000000000000000e+01;7.444047619047618980e+01
4.100000000000000000e+01;8.100000000000000000e+01;7.455330882352940591e+01
4.100000000000000000e+01;9.100000000000000000e+01;7.407102272727271952e+01
4.100000000000000000e+01;1.010000000000000000e+02;7.355795454545453538e+01
