5.388654050469398499e+03
5.352070347666740417e+03
5.309651894211769104e+03
5.249108941197395325e+03
5.152037345528602600e+03
4.983919596552848816e+03
4.725577953696250916e+03
4.366632889688014984e+03
3.947060158371925354e+03
3.506716511338949203e+03
3.170555702894926071e+03
2.927495699822902679e+03
2.743184684000909328e+03
2.607432226799428463e+03
2.518308730456978083e+03
2.322396219490095973e+03
2.294305207223631442e+03
2.143678666910156608e+03
2.051289528041146696e+03
1.939762688805814832e+03
1.816445372284855694e+03
1.940811538645531982e+03
1.676689891078975052e+03
1.663612359122605994e+03
1.494987179520074278e+03
1.515376047813333571e+03
1.440024733121506870e+03
1.446341987132676877e+03
1.393047807121416554e+03
1.327209814381320029e+03
1.354336537796887569e+03
1.310625836468767375e+03
1.363679005437705200e+03
1.240065565449302085e+03
1.267982811931404285e+03
1.220470171674154699e+03
1.285075438860687427e+03
1.145106040301965550e+03
1.172849901787005365e+03
1.138446371811849531e+03
1.115421921164961532e+03
1.119086192863702308e+03
1.134761509250616655e+03
1.210450190216826741e+03
1.082635201082797721e+03
1.187986937002016930e+03
1.124704029160697246e+03
1.038100374681904214e+03
1.086465238367934944e+03
1.159689371176675195e+03
