1.905720673799514771e+02
1.545123451948165894e+02
1.360549353361129761e+02
1.230980126261711121e+02
1.159573967456817627e+02
1.072404334247112274e+02
1.008123732209205627e+02
9.731272763013839722e+01
9.442441168427467346e+01
9.220870646834373474e+01
8.819802597165107727e+01
8.497497662901878357e+01
8.392283427715301514e+01
8.541495785117149353e+01
8.462135697901248932e+01
8.448910659551620483e+01
8.379631286859512329e+01
8.704906262457370758e+01
8.320456308126449585e+01
8.459287154674530029e+01
8.584934785962104797e+01
8.299509990215301514e+01
8.980172693729400635e+01
8.655032855272293091e+01
8.515194407105445862e+01
8.382000029087066650e+01
8.928106763958930969e+01
9.290364183485507965e+01
8.877273866534233093e+01
9.922935524582862854e+01
8.910974079370498657e+01
8.737306091189384460e+01
9.238446101546287537e+01
9.321399614214897156e+01
9.554179584980010986e+01
9.482092973589897156e+01
9.664636325836181641e+01
9.364433938264846802e+01
9.999189907312393188e+01
9.663034215569496155e+01
