3.000000000000000000e+00;3.000000000000000000e+00;7.094258720930233153e+01
3.000000000000000000e+00;5.000000000000000000e+00;7.048209635416665719e+01
3.000000000000000000e+00;7.000000000000000000e+00;7.152149470899468042e+01
3.000000000000000000e+00;9.000000000000000000e+00;6.941605392156861853e+01
3.000000000000000000e+00;1.100000000000000000e+01;7.076195355191255487e+01
3.000000000000000000e+00;1.300000000000000000e+01;6.989838435374149128e+01
3.000000000000000000e+00;1.500000000000000000e+01;7.077256944444442865e+01
3.000000000000000000e+00;1.700000000000000000e+01;7.173351990049749816e+01
3.000000000000000000e+00;1.900000000000000000e+01;7.121047794117644969e+01
3.000000000000000000e+00;2.100000000000000000e+01;7.187686011904760619e+01
5.000000000000000000e+00;3.000000000000000000e+00;6.890607344632766740e+01
5.000000000000000000e+00;5.000000000000000000e+00;7.145348173515981216e+01
5.000000000000000000e+00;7.000000000000000000e+00;7.204244791666666003e+01
5.000000000000000000e+00;9.000000000000000000e+00;7.170833333333332860e+01
5.000000000000000000e+00;1.100000000000000000e+01;6.983522727272726627e+01
5.000000000000000000e+00;1.300000000000000000e+01;7.087196969696969973e+01
5.000000000000000000e+00;1.500000000000000000e+01;7.193218954248365549e+01
5.000000000000000000e+00;1.700000000000000000e+01;6.917251016260162544e+01
5.000000000000000000e+00;1.900000000000000000e+01;7.055177696078430927e+01
5.000000000000000000e+00;2.100000000000000000e+01;7.079983660130717738e+01
7.000000000000000000e+00;3.000000000000000000e+00;7.247464859437749851e+01
7.000000000000000000e+00;5.000000000000000000e+00;7.105787037037038090e+01
7.000000000000000000e+00;7.000000000000000000e+00;7.318023255813953654e+01
7.000000000000000000e+00;9.000000000000000000e+00;7.174636243386242995e+01
7.000000000000000000e+00;1.100000000000000000e+01;7.098774509803921262e+01
7.000000000000000000e+00;1.300000000000000000e+01;7.290602836879432402e+01
7.000000000000000000e+00;1.500000000000000000e+01;7.064222756410256920e+01
7.000000000000000000e+00;1.700000000000000000e+01;7.265544871794871540e+01
7.000000000000000000e+00;1.900000000000000000e+01;6.761921296296296191e+01
7.000000000000000000e+00;2.100000000000000000e+01;7.180555555555555713e+01
9.000000000000000000e+00;3.000000000000000000e+00;7.333265027322403284e+01
9.000000000000000000e+00;5.000000000000000000e+00;7.375754310344827047e+01
9.000000000000000000e+00;7.000000000000000000e+00;7.277517361111110006e+01
9.000000000000000000e+00;9.000000000000000000e+00;7.130186170212765262e+01
9.000000000000000000e+00;1.100000000000000000e+01;7.143518518518519045e+01
9.000000000000000000e+00;1.300000000000000000e+01;7.165252976190475920e+01
9.000000000000000000e+00;1.500000000000000000e+01;7.089583333333334281e+01
9.000000000000000000e+00;1.700000000000000000e+01;7.109544573643410104e+01
9.000000000000000000e+00;1.900000000000000000e+01;7.218750000000000000e+01
9.000000000000000000e+00;2.100000000000000000e+01;7.090432098765431590e+01
1.100000000000000000e+01;3.000000000000000000e+00;7.400932017543860297e+01
1.100000000000000000e+01;5.000000000000000000e+00;7.168220338983049089e+01
1.100000000000000000e+01;7.000000000000000000e+00;7.325972222222223706e+01
1.100000000000000000e+01;9.000000000000000000e+00;7.160114247311825864e+01
1.100000000000000000e+01;1.100000000000000000e+01;7.357361111111110574e+01
1.100000000000000000e+01;1.300000000000000000e+01;7.319398148148148664e+01
1.100000000000000000e+01;1.500000000000000000e+01;7.277540650406503175e+01
1.100000000000000000e+01;1.700000000000000000e+01;7.119732704402515822e+01
1.100000000000000000e+01;1.900000000000000000e+01;7.199914965986394577e+01
1.100000000000000000e+01;2.100000000000000000e+01;7.240277777777777146e+01
1.300000000000000000e+01;3.000000000000000000e+00;7.345963541666665719e+01
1.300000000000000000e+01;5.000000000000000000e+00;7.235151515151514445e+01
1.300000000000000000e+01;7.000000000000000000e+00;7.389953703703702104e+01
1.300000000000000000e+01;9.000000000000000000e+00;7.309791666666666288e+01
1.300000000000000000e+01;1.100000000000000000e+01;7.405677083333333144e+01
1.300000000000000000e+01;1.300000000000000000e+01;7.124186991869916596e+01
1.300000000000000000e+01;1.500000000000000000e+01;7.128921568627450256e+01
1.300000000000000000e+01;1.700000000000000000e+01;7.081206597222221433e+01
1.300000000000000000e+01;1.900000000000000000e+01;7.221800595238094900e+01
1.300000000000000000e+01;2.100000000000000000e+01;7.245312500000000000e+01
1.500000000000000000e+01;3.000000000000000000e+00;7.297811181434597927e+01
1.500000000000000000e+01;5.000000000000000000e+00;6.983012820512820440e+01
1.500000000000000000e+01;7.000000000000000000e+00;7.333217592592592382e+01
1.500000000000000000e+01;9.000000000000000000e+00;7.452117486338796937e+01
1.500000000000000000e+01;1.100000000000000000e+01;7.297585978835977016e+01
1.500000000000000000e+01;1.300000000000000000e+01;7.347112573099414590e+01
1.500000000000000000e+01;1.500000000000000000e+01;7.382662429378530078e+01
1.500000000000000000e+01;1.700000000000000000e+01;7.376569264069263454e+01
1.500000000000000000e+01;1.900000000000000000e+01;7.207185990338162185e+01
1.500000000000000000e+01;2.100000000000000000e+01;7.346173469387754551e+01
1.700000000000000000e+01;3.000000000000000000e+00;7.282106481481481808e+01
1.700000000000000000e+01;5.000000000000000000e+00;7.283800287356321235e+01
1.700000000000000000e+01;7.000000000000000000e+00;7.333819444444444002e+01
1.700000000000000000e+01;9.000000000000000000e+00;7.218171296296296191e+01
1.700000000000000000e+01;1.100000000000000000e+01;7.232473544973542801e+01
1.700000000000000000e+01;1.300000000000000000e+01;7.368863636363637681e+01
1.700000000000000000e+01;1.500000000000000000e+01;7.219194444444444514e+01
1.700000000000000000e+01;1.700000000000000000e+01;7.364183789954337556e+01
1.700000000000000000e+01;1.900000000000000000e+01;7.318828616352200811e+01
1.700000000000000000e+01;2.100000000000000000e+01;7.202483974358973740e+01
1.900000000000000000e+01;3.000000000000000000e+00;7.510329861111110006e+01
1.900000000000000000e+01;5.000000000000000000e+00;7.183356481481480671e+01
1.900000000000000000e+01;7.000000000000000000e+00;7.356249999999998579e+01
1.900000000000000000e+01;9.000000000000000000e+00;7.371060606060606801e+01
1.900000000000000000e+01;1.100000000000000000e+01;7.381759259259258954e+01
1.900000000000000000e+01;1.300000000000000000e+01;7.480528846153846700e+01
1.900000000000000000e+01;1.500000000000000000e+01;7.186695075757575069e+01
1.900000000000000000e+01;1.700000000000000000e+01;7.352083333333332860e+01
1.900000000000000000e+01;1.900000000000000000e+01;7.390719696969696884e+01
1.900000000000000000e+01;2.100000000000000000e+01;7.365460526315789025e+01
2.100000000000000000e+01;3.000000000000000000e+00;7.374034552845526491e+01
2.100000000000000000e+01;5.000000000000000000e+00;7.376689814814814383e+01
2.100000000000000000e+01;7.000000000000000000e+00;7.276736111111108585e+01
2.100000000000000000e+01;9.000000000000000000e+00;7.390625000000000000e+01
2.100000000000000000e+01;1.100000000000000000e+01;7.278352864583332860e+01
2.100000000000000000e+01;1.300000000000000000e+01;7.298922413793103203e+01
2.100000000000000000e+01;1.500000000000000000e+01;7.228707627118642165e+01
2.100000000000000000e+01;1.700000000000000000e+01;7.203938802083332860e+01
2.100000000000000000e+01;1.900000000000000000e+01;7.227678571428570820e+01
2.100000000000000000e+01;2.100000000000000000e+01;7.418589743589743080e+01
